"평가년도","도서관구분","도서관코드","도서관명","면적","시군구","장서수","사서수","대출자수","대출권수"
2018,"LIBTYPE002",2060111085,"도곡정보문화도서관","서울","강남구",86181,"8",1197046,333308
2018,"LIBTYPE002",2050144020,"충청남도홍성교육지원청홍성도서관","충남","홍성군",84479,"4",163468,84422
2018,"LIBTYPE002",2050121006,"해운대도서관 우동분관","부산","해운대구",126819,"3",374545,81135
2018,"LIBTYPE002",2060141012,"부천시립북부도서관","경기","부천시 원미구",143839,"2",306500,98822
2018,"LIBTYPE002",2050141001,"경기중앙교육도서관","경기","수원시 장안구",197306,"16",250284,193631
2018,"LIBTYPE002",2060845002,"늘푸른도서관","전북","군산시",65499,"3",157534,100718
2018,"LIBTYPE002",2060125022,"구암도서관","대전","유성구",45372,"3",200939,148099
2018,"LIBTYPE002",2060141151,"포천시립영북도서관","경기","포천시",28869,"1",98801,17152
2018,"LIBTYPE002",2060144032,"태안군립중앙도서관","충남","태안군",73589,"2",69972,94616
2018,"LIBTYPE002",2060141056,"양평군립중앙도서관","경기","양평군",167597,"4",148494,72233
2018,"LIBTYPE002",2060141139,"화성시립송산도서관","경기","화성시",72570,"5",160896,64315
2018,"LIBTYPE002",2060144030,"천안시문화도서관사업소 신방도서관","충남","천안시 동남구",97485,"4",463047,326646
2018,"LIBTYPE002",2060144031,"예산군립도서관","충남","예산군",60538,"2",127770,46265
2018,"LIBTYPE002",2060143019,"엄정꿈터도서관","충북","충주시",23099,"0",41359,6925
2018,"LIBTYPE002",2060111075,"달빛마루도서관","서울","성북구",56879,"5",147013,117429
2018,"LIBTYPE002",2030122002,"한들마을도서관","대구","동구",25556,"0",13026,10021
2018,"LIBTYPE002",2060123014,"연수청학도서관","인천","연수구",100763,"3",318250,144439
2018,"LIBTYPE002",2050147005,"경상북도교육청 영주선비도서관","경북","영주시",117805,"11",354323,158059
2018,"LIBTYPE002",2060146022,"완도군립도서관","전남","완도군",106269,"2",48170,27561
2018,"LIBTYPE002",2060144034,"설림도서관","전북","군산시",46348,"2",135350,56018
2018,"LIBTYPE002",2060111089,"아름꿈 도서관","서울","종로구",20251,"3",15420,12145
2018,"LIBTYPE002",2060141165,"이천시립효양도서관","경기","이천시",107140,"3",181489,142819
2018,"LIBTYPE002",2060143021,"진천군립도서관","충북","진천군",77341,"3",149708,44699
2018,"LIBTYPE002",2060111024,"성동구립금호도서관","서울","성동구",87833,"5",440774,134801
2018,"LIBTYPE002",2060144014,"천안시문화도서관사업소 쌍용도서관","충남","천안시 서북구",161009,"6",258135,235132
2018,"LIBTYPE002",2060146036,"순천시립삼산도서관","전남","순천시",136602,"9",161089,111831
2018,"LIBTYPE002",2060111082,"강서구립 곰달래도서관","서울","강서구",49750,"5",234737,114493
2018,"LIBTYPE002",2060141047,"김포시중봉도서관","경기","김포시",361470,"4",854195,381988
2018,"LIBTYPE002",2060111036,"역삼도서관","서울","강남구",34731,"3",266570,60107
2018,"LIBTYPE002",2050111017,"서울특별시교육청고덕평생학습관","서울","강동구",168765,"13",942287,338789
2018,"LIBTYPE002",2060123015,"신석도서관","인천","서구",63965,"3",149570,63076
2018,"LIBTYPE002",2060111084,"금천구립시흥도서관","서울","금천구",62641,"6",458529,128074
2018,"LIBTYPE002",2060111086,"미아문화정보도서관","서울","강북구",36766,"1",116718,35206
2018,"LIBTYPE002",2060122009,"달성군립도서관","대구","달성군",62229,"7",315309,210511
2018,"LIBTYPE002",2060123018,"꿈벗도서관","인천","중구",34902,"4",37362,20243
2018,"LIBTYPE002",2060141122,"안산시 부곡도서관","경기","안산시 상록구",24740,"1",57800,27749
2018,"LIBTYPE002",2060111005,"강북문화정보도서관","서울","강북구",206515,"4",644425,244479
2018,"LIBTYPE002",2060124008,"광주남구문화정보도서관","광주","남구",89456,"3",227204,41176
2018,"LIBTYPE002",2060141064,"고양시립원당도서관","경기","고양시 덕양구",113748,"2",228037,59178
2018,"LIBTYPE002",2050147022,"경상북도교육청 칠곡도서관","경북","칠곡군",64697,"4",77325,28790
2018,"LIBTYPE002",2060123019,"작전도서관","인천","계양구",37038,"4",243051,48910
2018,"LIBTYPE002",2060141155,"평택시립장당도서관","경기","평택시",96327,"5",245410,198802
2018,"LIBTYPE002",2060131007,"울산남구신복도서관","울산","남구",45475,"2",206009,89024
2018,"LIBTYPE002",2060141164,"수원시한림도서관","경기","수원시 권선구",61735,"3",381929,169849
2018,"LIBTYPE002",2060124011,"광주북구운암도서관","광주","북구",80840,"6",278568,132043
2018,"LIBTYPE002",2060142022,"토성공공도서관","강원","고성군",41760,"1",16528,5994
2018,"LIBTYPE002",2060148029,"거제시립장평도서관","경남","거제시",53794,"2",163781,73071
2018,"LIBTYPE002",2050147010,"경상북도교육청 안동도서관풍산분관","경북","안동시",88212,"3",53485,45767
2018,"LIBTYPE002",2060144037,"죽정도서관","충남","보령시",37328,"1",49544,66772
2018,"LIBTYPE002",2060141147,"정남도서관","경기","화성시",38871,"3",122345,61610
2018,"LIBTYPE002",2060111087,"송파글마루도서관","서울","송파구",83579,"12",1027077,313495
2018,"LIBTYPE002",2050142022,"고성교육도서관","강원","고성군",69560,"3",39667,11719
2018,"LIBTYPE002",2060141157,"남양주시진접푸른숲도서관","경기","남양주시",77970,"3",267738,208056
2018,"LIBTYPE002",2060111091,"성북구립 청수도서관","서울","성북구",37350,"3",71337,59598
2018,"LIBTYPE002",2050145001,"마한교육문화회관","전북","익산시",136013,"5",94238,39478
2018,"LIBTYPE002",2060147027,"진보공공도서관","경북","청송군",30566,"2",16000,11077
2018,"LIBTYPE002",2060147034,"북삼도서관","경북","칠곡군",62316,"2",192423,56336
2018,"LIBTYPE002",2060123020,"소래도서관","인천","남동구",93751,"2",640239,215018
2018,"LIBTYPE002",2060145034,"순창군립도서관","전북","순창군",41607,"2",36479,50718
2018,"LIBTYPE002",2060141030,"평택시립 비전도서관","경기","평택시",154985,"6",269217,207403
2018,"LIBTYPE002",2050142004,"속초교육문화관","강원","속초시",148897,"8",378853,76399
2018,"LIBTYPE002",2060111088,"성동구립청계도서관","서울","성동구",48208,"7",261165,124163
2018,"LIBTYPE002",2060145032,"완주군립 둔산영어도서관","전북","완주군",54073,"1",96437,51495
2018,"LIBTYPE002",2060141156,"수원시대추골도서관","경기","수원시 장안구",86603,"3",397813,177607
2018,"LIBTYPE002",2060811008,"서대문구립남가좌새롬어린이도서관","서울","서대문구",62137,"3",27526,70183
2018,"LIBTYPE002",2060141111,"구리시립토평도서관","경기","구리시",155643,"5",453774,236051
2018,"LIBTYPE002",2060143001,"청주시립도서관","충북","청주시 상당구",271668,"9",521800,330283
2018,"LIBTYPE002",2060131005,"울산남구도산도서관","울산","남구",58921,"1",230356,90104
2018,"LIBTYPE002",2060141114,"안성시립공도도서관","경기","안성시",126971,"4",369798,197129
2018,"LIBTYPE002",2060111066,"강동구립암사도서관","서울","강동구",88939,"5",765492,246199
2018,"LIBTYPE002",2060845001,"정읍기적의도서관","전북","정읍시",61268,"3",79000,68895
2018,"LIBTYPE002",2060141112,"남양주시오남도서관","경기","남양주시",103430,"3",241110,177575
2018,"LIBTYPE002",2060123009,"동양도서관","인천","계양구",40235,"3",97450,51990
2018,"LIBTYPE002",2060146033,"정남진도서관","전남","장흥군",87625,"0",95275,82794
2018,"LIBTYPE002",2060148024,"성산도서관","경남","창원시 성산구",98009,"7",304580,232571
2018,"LIBTYPE002",2060141115,"부천시립꿈여울도서관","경기","부천시 오정구",95247,"2",198592,177261
2018,"LIBTYPE002",2060125019,"노은도서관","대전","유성구",73364,"3",354487,277208
2018,"LIBTYPE002",2060146034,"고흥군립중앙도서관","전남","고흥군",45977,"2",71817,6271
2018,"LIBTYPE002",2050147029,"경상북도교육청문화원","경북","포항시 북구",47138,"1",28119,32610
2018,"LIBTYPE002",2060111018,"거마도서관","서울","송파구",54073,"3",355296,68096
2018,"LIBTYPE002",2060142012,"삼척도계도서관","강원","삼척시",86812,"2",21731,10374
2018,"LIBTYPE002",2060121001,"부산강서도서관","부산","강서구",110775,"3",224934,185185
2018,"LIBTYPE002",2060142002,"소양도서관","강원","춘천시",36757,"2",51990,35582
2018,"LIBTYPE002",2060146032,"해룡농어촌도서관","전남","순천시",32056,"1",18884,12691
2018,"LIBTYPE002",2060846001,"순천기적의도서관","전남","순천시",94797,"5",89462,86877
2018,"LIBTYPE002",2050148024,"경상남도교육청 합천도서관","경남","합천군",74567,"6",71876,47411
2018,"LIBTYPE002",2060146031,"순천시립조례호수도서관","전남","순천시",86264,"3",184860,89949
2018,"LIBTYPE002",2060147016,"영천시립도서관","경북","영천시",126563,"5",241071,111661
2018,"LIBTYPE002",2060841001,"슬기샘어린이도서관","경기","수원시 장안구",143553,"3",243058,186738
2018,"LIBTYPE002",2060144016,"아산시 둔포도서관","충남","아산시",103049,"1",61934,47175
2018,"LIBTYPE002",2050122002,"대구광역시립중앙도서관달성분관","대구","중구",4058,"1",9764,1501
2018,"LIBTYPE002",2050144007,"충청남도부여교육지원청부여도서관","충남","부여군",105327,"3",98643,69210
2018,"LIBTYPE002",2060149002,"탐라도서관","제주","제주시",190942,"5",423044,269482
2018,"LIBTYPE002",2060149010,"성산일출도서관","제주","서귀포시",83287,"2",57322,44042
2018,"LIBTYPE002",2060141084,"연천군 중앙도서관","경기","연천군",110960,"3",196701,56870
2018,"LIBTYPE002",2060141086,"고양시립대화도서관","경기","고양시 일산서구",136238,"5",518542,312188
2018,"LIBTYPE002",2050144018,"충청남도교육청학생교육문화원","충남","천안시 동남구",137074,"6",361970,82514
2018,"LIBTYPE002",2050147001,"경상북도교육청 구미도서관","경북","구미시",266064,"10",425949,218141
2018,"LIBTYPE002",2030121003,"맨발동무도서관","부산","북구",28124,"2",25305,19065
2018,"LIBTYPE002",2060111071,"화랑도서관","서울","노원구",45376,"5",67992,82814
2018,"LIBTYPE002",2060147030,"울진남부도서관","경북","울진군",51825,"2",50685,14914
2018,"LIBTYPE002",2060131006,"염포양정도서관","울산","북구",54656,"2",83374,46668
2018,"LIBTYPE002",2030122003,"푸른초장공공도서관","대구","달서구",63234,"1",13950,52201
2018,"LIBTYPE002",2060823010,"부개어린이도서관","인천","부평구",20357,"2",49541,20372
2018,"LIBTYPE002",2060823011,"송도국제어린이도서관","인천","연수구",74102,"2",365910,261232
2018,"LIBTYPE002",2060145028,"전주시립평화도서관","전북","전주시 완산구",74136,"1",413050,121663
2018,"LIBTYPE002",2060125018,"무지개도서관","대전","동구",31822,"2",21285,12475
2018,"LIBTYPE002",2060123010,"인천광역시 율목도서관","인천","중구",63594,"9",179769,60945
2018,"LIBTYPE002",2060147031,"구미시립상모정수도서관","경북","구미시",86703,"4",248764,127650
2018,"LIBTYPE002",2060123011,"갈산도서관","인천","부평구",25367,"3",59727,38396
2018,"LIBTYPE002",2060145027,"익산시립모현도서관","전북","익산시",155787,"9",495758,176996
2018,"LIBTYPE002",2060147032,"송화도서관","경북","경주시",62077,"3",81382,76212
2018,"LIBTYPE002",2060143016,"옥천군민도서관","충북","옥천군",61774,"2",106549,61393
2018,"LIBTYPE002",2060111090,"동대문구 답십리 도서관","서울","동대문구",67725,"11",676896,234593
2018,"LIBTYPE002",2060141159,"안성시립진사도서관","경기","안성시",70032,"3",304118,166708
2018,"LIBTYPE002",2060141138,"용인시 모현도서관","경기","용인시 처인구",101374,"2",117587,93949
2018,"LIBTYPE002",2060141040,"군포시 대야도서관","경기","군포시",119814,"2",388397,89831
2018,"LIBTYPE002",2060122007,"동구구립 안심도서관","대구","동구",99858,"11",422981,321405
2018,"LIBTYPE002",2060141149,"한빛도서관","경기","파주시",72631,"2",462668,265797
2018,"LIBTYPE002",2060111083,"사당솔밭도서관","서울","동작구",52299,"5",230224,145636
2018,"LIBTYPE002",2060148030,"통영시립충무도서관","경남","통영시",54326,"2",124722,116300
2018,"LIBTYPE002",2060146037,"화순열린도서관","전남","화순군",54031,"2",113959,39966
2018,"LIBTYPE002",2060144033,"진산도서관","충남","금산군",33193,"1",24891,12300
2018,"LIBTYPE002",2060141134,"포천시립중앙도서관","경기","포천시",98435,"7",325645,64125
2018,"LIBTYPE002",2060122008,"수성구립범어도서관","대구","수성구",191075,"15",581246,701743
2018,"LIBTYPE002",2060141150,"월곶도서관","경기","시흥시",31118,"0",80427,38177
2018,"LIBTYPE002",2060141152,"양평군립양동도서관","경기","양평군",46811,"2",27000,15809
2018,"LIBTYPE002",2060141153,"양평군립지평도서관","경기","양평군",41150,"1",22680,12303
2018,"LIBTYPE002",2060848006,"김해기적의도서관","경남","김해시",56230,"2",140191,222644
2018,"LIBTYPE002",2060141126,"수원시태장마루도서관","경기","수원시 영통구",111308,"2",579954,294095
2018,"LIBTYPE002",2060846002,"목포어린이도서관","전남","목포시",60928,"3",417817,71446
2018,"LIBTYPE002",2060122005,"수성구립 용학도서관","대구","수성구",136480,"12",395903,389248
2018,"LIBTYPE002",2060822004,"수성구립 물망이도서관","대구","수성구",28992,"1",51726,82241
2018,"LIBTYPE002",2060141116,"시흥시군자도서관","경기","시흥시",73667,"1",146877,31671
2018,"LIBTYPE002",2060141117,"안양시립비산도서관","경기","안양시 동안구",89393,"4",423627,233586
2018,"LIBTYPE002",2060125020,"송촌도서관","대전","대덕구",77379,"4",272502,131265
2018,"LIBTYPE002",2060111068,"송중문화정보도서관","서울","강북구",29755,"1",40769,24589
2018,"LIBTYPE002",2060147029,"칠곡군립도서관","경북","칠곡군",77647,"4",220581,75492
2018,"LIBTYPE002",2060141124,"시흥시능곡도서관","경기","시흥시",92145,"2",277174,107862
2018,"LIBTYPE002",2060141119,"조리도서관","경기","파주시",34962,"3",120257,43895
2018,"LIBTYPE002",2060141120,"동탄복합문화센터도서관","경기","화성시",180760,"7",1563547,727703
2018,"LIBTYPE002",2050148009,"경상남도교육청 밀양도서관","경남","밀양시",87551,"7",81939,22771
2018,"LIBTYPE002",2060125021,"진잠도서관","대전","유성구",75600,"3",191043,114554
2018,"LIBTYPE002",2060841023,"의왕시글로벌도서관","경기","의왕시",79287,"3",191069,174585
2018,"LIBTYPE002",2060148025,"거제시립옥포도서관","경남","거제시",55349,"2",177189,111187
2018,"LIBTYPE002",2060148026,"통영시립도서관","경남","통영시",74656,"4",153374,100384
2018,"LIBTYPE002",2060811009,"개봉어린이도서관","서울","구로구",38903,"3",58724,33633
2018,"LIBTYPE002",2060111067,"개봉도서관","서울","구로구",22278,"3",186262,44355
2018,"LIBTYPE002",2060111069,"수유문화정보도서관","서울","강북구",38316,"1",76320,41642
2018,"LIBTYPE002",2060111070,"어울림도서관","서울","중구",62899,"11",293604,66734
2018,"LIBTYPE002",2060111035,"꿈마을 도서관","서울","구로구",38963,"2",67402,22039
2018,"LIBTYPE002",2050123005,"인천광역시교육청화도진도서관","인천","동구",209222,"12",399991,100050
2018,"LIBTYPE002",2060141037,"시흥시대야도서관","경기","시흥시",182520,"2",268822,87914
2018,"LIBTYPE002",2050147004,"경상북도교육청 영일도서관","경북","포항시 북구",93411,"4",80144,74754
2018,"LIBTYPE002",2060125014,"대전둔산도서관","대전","서구",114071,"3",672687,302490
2018,"LIBTYPE002",2060124004,"광주서구공공도서관","광주","서구",57544,"2",245871,54906
2018,"LIBTYPE002",2060111061,"동작상도국주도서관","서울","동작구",43471,"3",163312,74415
2018,"LIBTYPE002",2060141106,"포천시립소흘도서관","경기","포천시",80523,"1",268935,72189
2018,"LIBTYPE002",2060141110,"남양주시평내도서관","경기","남양주시",112172,"2",293925,229734
2018,"LIBTYPE002",2030842001,"담작은도서관","강원","춘천시",26441,"3",81227,40202
2018,"LIBTYPE002",2060148003,"상남도서관","경남","창원시 성산구",159584,"4",279523,223236
2018,"LIBTYPE002",2050143016,"충청북도중원교육문화원","충북","충주시",104730,"5",212854,80472
2018,"LIBTYPE002",2060141108,"곤지암도서관","경기","광주시",96541,"5",64466,51908
2018,"LIBTYPE002",2060841005,"안산시립상록어린이도서관","경기","안산시 상록구",124912,"3",64540,96522
2018,"LIBTYPE002",2050143001,"충청북도교육도서관","충북","청주시 서원구",421650,"17",533300,240366
2018,"LIBTYPE002",2060111065,"하늘도서관","서울","구로구",34363,"2",97664,14382
2018,"LIBTYPE002",2060141107,"오포도서관","경기","광주시",100802,"5",121577,109945
2018,"LIBTYPE002",2050145018,"김제교육문화회관","전북","김제시",73815,"3",89215,28011
2018,"LIBTYPE002",2060121012,"화명도서관","부산","북구",139004,"10",750339,325788
2018,"LIBTYPE002",2060144009,"보령시중앙도서관","충남","보령시",54435,"1",100000,34937
2018,"LIBTYPE002",2060143014,"청주상당도서관","충북","청주시 상당구",122093,"3",274832,178393
2018,"LIBTYPE002",2060143013,"청주오창도서관","충북","청주시 청원구",92686,"2",47715,64274
2018,"LIBTYPE002",2050145017,"군산교육문화회관","전북","군산시",110848,"3",81576,62482
2018,"LIBTYPE002",2060141068,"남양주시화도도서관","경기","남양주시",141780,"3",300993,202512
2018,"LIBTYPE002",2060145026,"고창군립성호도서관","전북","고창군",41866,"1",105897,52100
2018,"LIBTYPE002",2050121014,"부산광역시립해운대도서관","부산","해운대구",216484,"11",1673883,554137
2018,"LIBTYPE002",2060141123,"판교도서관","경기","성남시 분당구",198817,"4",915771,447224
2018,"LIBTYPE002",2060141011,"부천시립심곡도서관","경기","부천시 소사구",151869,"2",150858,40398
2018,"LIBTYPE002",2060144029,"천안시문화도서관사업소 두정도서관","충남","천안시 서북구",141788,"4",489236,286173
2018,"LIBTYPE002",2060841021,"화성시립둥지나래어린이도서관","경기","화성시",77609,"4",251535,143886
2018,"LIBTYPE002",2060122004,"수성구립 책숲길도서관","대구","수성구",28751,"1",23803,34206
2018,"LIBTYPE002",2060822002,"서구어린이도서관","대구","서구",45351,"1",64601,67414
2018,"LIBTYPE002",2060121013,"다대도서관","부산","사하구",115176,"8",539150,228451
2018,"LIBTYPE002",2060146027,"해남군립도서관","전남","해남군",110823,"5",185729,50536
2018,"LIBTYPE002",2060125012,"안산도서관","대전","대덕구",150582,"3",196885,69544
2018,"LIBTYPE002",2050111002,"서울특별시교육청강동도서관","서울","강동구",187078,"15",949202,276560
2018,"LIBTYPE002",2060148006,"밀양시립도서관","경남","밀양시",146834,"4",219327,127174
2018,"LIBTYPE002",2060145005,"전주시립송천도서관","전북","전주시 덕진구",94548,"5",360981,146202
2018,"LIBTYPE002",2060841020,"오산시립 햇살마루 도서관","경기","오산시",50254,"1",62353,67394
2018,"LIBTYPE002",2030141006,"느티나무도서관","경기","용인시 수지구",52246,"6",79308,66015
2018,"LIBTYPE002",2060145018,"임실군립도서관","전북","임실군",45513,"1",42737,6864
2018,"LIBTYPE002",2060149004,"서귀포시삼매봉도서관","제주","서귀포시",106071,"6",126973,36851
2018,"LIBTYPE002",2060125015,"자양도서관","대전","동구",46538,"1",18992,18403
2018,"LIBTYPE002",2050144014,"충청남도청양교육지원청청양도서관","충남","청양군",101936,"3",71481,25316
2018,"LIBTYPE002",2060111052,"목마교육도서관","서울","양천구",32420,"0",244745,84231
2018,"LIBTYPE002",2050121013,"부산광역시립중앙도서관분관부산영어도서관","부산","부산진구",53029,"3",168405,89346
2018,"LIBTYPE002",2060111053,"소나무언덕2호작은도서관","서울","송파구",28298,"2",159838,91778
2018,"LIBTYPE002",2060141101,"하남시 나룰도서관","경기","하남시",178256,"6",385237,458242
2018,"LIBTYPE002",2060111054,"강남 역삼 푸른솔 도서관","서울","강남구",36669,"3",252960,54404
2018,"LIBTYPE002",2060147026,"포항시립동해석곡도서관","경북","포항시 남구",35103,"2",148111,18939
2018,"LIBTYPE002",2060111055,"응암정보도서관","서울","은평구",58461,"6",347705,105091
2018,"LIBTYPE002",2060141094,"고양시립풍동도서관","경기","고양시 일산동구",90330,"3",207936,172968
2018,"LIBTYPE002",2050141002,"경기평택교육도서관","경기","평택시",129815,"8",173580,44493
2018,"LIBTYPE002",2060145006,"정읍시립중앙도서관","전북","정읍시",159458,"5",172402,205642
2018,"LIBTYPE002",2060143012,"청주흥덕도서관","충북","청주시 흥덕구",123618,"3",404362,311259
2018,"LIBTYPE002",2060121011,"수영구도서관 망미분관","부산","수영구",80168,"2",276039,140121
2018,"LIBTYPE002",2060142023,"원통도서관","강원","인제군",26010,"0",10208,7726
2018,"LIBTYPE002",2060142024,"모루도서관","강원","강릉시",176410,"5",235201,130664
2018,"LIBTYPE002",2060841015,"두빛나래 어린이도서관","경기","화성시",79150,"4",347965,200621
2018,"LIBTYPE002",2060821002,"영도어린이영어도서관","부산","영도구",35850,"0",73315,35609
2018,"LIBTYPE002",2060111056,"청파도서관","서울","용산구",32587,"3",31846,17972
2018,"LIBTYPE002",2060145025,"전북도청도서관","전북","전주시 완산구",65594,"3",31593,31321
2018,"LIBTYPE002",2060141102,"양평 양서친환경도서관","경기","양평군",87837,"1",136455,35423
2018,"LIBTYPE002",2060111057,"구로구립 온누리도서관","서울","구로구",27460,"2",51495,12868
2018,"LIBTYPE002",2060111058,"강서구립우장산숲속도서관","서울","강서구",43105,"3",168870,103163
2018,"LIBTYPE002",2060123007,"인천광역시립수봉도서관","인천","남구",88845,"10",234834,77423
2018,"LIBTYPE002",2060841016,"이천시 어린이도서관","경기","이천시",87527,"3",87635,96581
2018,"LIBTYPE002",2060141088,"군포시 중앙도서관","경기","군포시",434936,"10",1317740,439657
2018,"LIBTYPE002",2060146015,"고흥군립북부도서관","전남","고흥군",36175,"0",38216,8114
2018,"LIBTYPE002",2060147011,"구미시립중앙도서관","경북","구미시",299334,"10",677009,159826
2018,"LIBTYPE002",2060141043,"화성시삼괴도서관","경기","화성시",105487,"4",194606,100438
2018,"LIBTYPE002",2050144008,"충청남도서산교육지원청해미도서관","충남","서산시",73253,"3",94736,26480
2018,"LIBTYPE002",2060141104,"김포시통진도서관","경기","김포시",126682,"8",482378,267843
2018,"LIBTYPE002",2060144026,"엄사도서관","충남","계룡시",63887,"1",120000,69094
2018,"LIBTYPE002",2060148021,"화전도서관","경남","남해군",61313,"2",36400,32935
2018,"LIBTYPE002",2060146024,"노화공공도서관","전남","완도군",55944,"1",6283,3934
2018,"LIBTYPE002",2060111041,"마포구립서강도서관","서울","마포구",68270,"8",472045,174996
2018,"LIBTYPE002",2050141011,"경기평생교육학습관","경기","수원시 권선구",690065,"20",660869,247328
2018,"LIBTYPE002",2060141100,"설악도서관","경기","가평군",76866,"1",60761,38897
2018,"LIBTYPE002",2060111059,"개울건강도서관","서울","양천구",20505,"0",216401,57062
2018,"LIBTYPE002",2060848003,"도동어린이도서관","경남","진주시",27005,"2",39572,36126
2018,"LIBTYPE002",2060111060,"은천동작은도서관","서울","관악구",43456,"3",71223,68571
2018,"LIBTYPE002",2060125016,"홍도도서관","대전","동구",46547,"1",23657,23892
2018,"LIBTYPE002",2060141105,"봉담도서관","경기","화성시",108965,"4",468559,209697
2018,"LIBTYPE002",2060144027,"추부도서관","충남","금산군",42848,"1",27586,11648
2018,"LIBTYPE002",2060111033,"대림정보문화도서관","서울","영등포구",71815,"6",221024,71433
2018,"LIBTYPE002",2060111044,"강서푸른들청소년도서관","서울","강서구",59630,"4",194074,89526
2018,"LIBTYPE002",2060124009,"계림꿈나무도서관","광주","동구",24598,"1",23521,15491
2018,"LIBTYPE002",2060123008,"서운도서관","인천","계양구",35740,"4",59904,22144
2018,"LIBTYPE002",2060823005,"관교어린이도서관","인천","남구",23187,"0",143512,22821
2018,"LIBTYPE002",2060823006,"숭의어린이도서관","인천","남구",17787,"0",52326,14711
2018,"LIBTYPE002",2060841017,"정왕어린이도서관","경기","시흥시",53965,"2",105365,38495
2018,"LIBTYPE002",2060111063,"강동구립강일도서관","서울","강동구",91892,"4",461763,184312
2018,"LIBTYPE002",2060823007,"독정골어린이도서관","인천","남구",16413,"0",44322,18335
2018,"LIBTYPE002",2060111046,"강동구립해공도서관","서울","강동구",95372,"5",579424,174858
2018,"LIBTYPE002",2060111043,"동작어린이도서관","서울","동작구",45300,"3",134546,83463
2018,"LIBTYPE002",2060823008,"쑥골어린이도서관","인천","남구",18679,"0",41759,14338
2018,"LIBTYPE002",2060848004,"비봉어린이도서관","경남","진주시",25552,"0",31951,71707
2018,"LIBTYPE002",2060148022,"진영한빛도서관","경남","김해시",124056,"4",308642,135228
2018,"LIBTYPE002",2060111039,"자양제4동도서관","서울","광진구",26884,"2",144023,84429
2018,"LIBTYPE002",2060111040,"구립증산정보도서관","서울","은평구",65885,"8",400497,156697
2018,"LIBTYPE002",2060111045,"도봉아이나라도서관","서울","도봉구",92307,"6",203236,173899
2018,"LIBTYPE002",2060811011,"종암동새날도서관","서울","성북구",45950,"5",87605,71874
2018,"LIBTYPE002",2060141113,"양산도서관","경기","오산시",58903,"1",103817,68722
2018,"LIBTYPE002",2060848002,"진해기적의도서관","경남","창원시 진해구",78425,"3",178150,77609
2018,"LIBTYPE002",2060141125,"부천시립상동도서관","경기","부천시 원미구",114812,"15",604929,294488
2018,"LIBTYPE002",2050143008,"옥천교육도서관","충북","옥천군",72746,"3",98887,10648
2018,"LIBTYPE002",2060147013,"구미시립선산도서관","경북","구미시",133622,"4",181013,58773
2018,"LIBTYPE002",2060141039,"군포시 당동도서관","경기","군포시",127401,"3",337719,52691
2018,"LIBTYPE002",2050143015,"단양교육도서관","충북","단양군",70773,"3",65858,28980
2018,"LIBTYPE002",2060121022,"부산광역시 남구 분포도서관","부산","남구",28886,"3",122346,110546
2018,"LIBTYPE002",2060822001,"달서어린이도서관","대구","달서구",87159,"2",357964,190993
2018,"LIBTYPE002",2060823002,"연수어린이도서관","인천","연수구",70641,"1",158135,104824
2018,"LIBTYPE002",2060142009,"동해시립발한도서관","강원","동해시",129237,"3",140710,59655
2018,"LIBTYPE002",2060149009,"한경도서관","제주","제주시",57549,"2",40983,47654
2018,"LIBTYPE002",2060111004,"광진정보도서관","서울","광진구",236227,"14",1554970,479782
2018,"LIBTYPE002",2050145008,"전라북도교육청임실도서관","전북","임실군",57350,"3",42796,15828
2018,"LIBTYPE002",2060146025,"신안군립도서관","전남","신안군",43659,"2",6610,4615
2018,"LIBTYPE002",2060141130,"양주시 고읍도서관","경기","양주시",62717,"2",178097,116314
2018,"LIBTYPE002",2060146018,"영암도서관","전남","영암군",152700,"3",53522,37442
2018,"LIBTYPE002",2060111049,"금천구립금나래도서관","서울","금천구",64167,"4",544792,205195
2018,"LIBTYPE002",2060122002,"달서구립성서도서관","대구","달서구",92001,"2",474214,193178
2018,"LIBTYPE002",2060123005,"효성도서관","인천","계양구",41452,"3",85968,42326
2018,"LIBTYPE002",2060141087,"고양시립한뫼도서관","경기","고양시 일산서구",140631,"2",404896,243378
2018,"LIBTYPE002",2060141089,"부천시립한울빛도서관","경기","부천시 소사구",109062,"3",359694,235651
2018,"LIBTYPE002",2060141090,"해밀도서관","경기","부천시 원미구",69648,"5",258630,43508
2018,"LIBTYPE002",2060141091,"안성시립중앙도서관","경기","안성시",354175,"12",500847,208835
2018,"LIBTYPE002",2060141092,"용인시죽전도서관","경기","용인시 수지구",166569,"4",583690,491603
2018,"LIBTYPE002",2060141095,"남양주시별내도서관","경기","남양주시",130736,"4",175355,94910
2018,"LIBTYPE002",2060141097,"오산시 중앙도서관","경기","오산시",255264,"5",291917,210295
2018,"LIBTYPE002",2060145023,"고창군립도서관","전북","고창군",55254,"2",99784,43249
2018,"LIBTYPE002",2060146030,"함평군립도서관","전남","함평군",27887,"1",35400,5380
2018,"LIBTYPE002",2060148020,"화정글샘도서관","경남","김해시",118569,"3",362563,205274
2018,"LIBTYPE002",2060131004,"울산북구중앙도서관","울산","북구",125219,"2",304349,136659
2018,"LIBTYPE002",2060141096,"교하도서관","경기","파주시",169488,"8",625099,246059
2018,"LIBTYPE002",2060111050,"학마을도서관","서울","도봉구",67888,"4",19220,87785
